number,title,country
16912,"4-LESS-NETWORK - 4 Less Communications, Inc.",US
59430,KICB-AS,KG
59431,RAV-NET-01,IR
30815,DETASAD,SA
30817,MEDIASERVICE-AS,UA
198173,PARAGON-MNT,RO
30811,EPISERVER_AS,SE
30810,-Reserved AS-,ZZ
30813,OSTROG-NET-AS 47-400 Raciborz,PL
30812,MARSU-AS,RU
26885,QCC-IDC-ASN - Kaplan Higher Education Corporation,US
26884,VALE - Vale Canada Limited,CA
26887,"ACSL-AS2 - American Century Services, LLC",US
26886,HMONNET01 - HMon Networks,US
26881,"IPR-INTERNATIONAL-LLC - IPR International, LLC.",US
26880,"MTM-IRV - MTM Technologies, LLC",US
26883,MOREHOUSE - Morehouse College,US
26882,"ABACON-ONENET - Onenetplace, Inc.",US
44206,ATLLANS_AS,RU
26889,STARTECH-LTD - Startech Computer Accessories,CA
26888,UPLOGON-AS - U.P. Logon,US
264154,PORTO SEGURO TV A CABO LTDA - ME,BR
31148,FREENET-AS,UA
31149,EXPRESSNIKOPOL-AS,UA
59550,MARTINANDRINO-ASN Andrino Europe,GB
31140,BSE-AS,BG
263675,Jair Aparecido Casarotte-EPP,BR
31142,KLEYREXFFM-AS KleyReX Kleyer Rebstoecker Internet Exchange,DE
31143,COSMOSTV-AS,BY
31144,ASWFP,IT
31145,PU-AS,UA
31146,EBNER-AS,AT
31147,INLINE-AS,DE
55199,"AS-METCOM - Metcom Network Services, Inc.",US
46613,CV-RI-HQ - COLLETTE VACATIONS,US
996,GONET-ASN-17 - GONET,CA
1350,SEARSNET-AS - Sears Technology Services Incorporated,US
55191,WANSIX-GLOBALNET - WANSIX,US
55190,TELLARC-ASN1 - Tellarc LLC,US
55193,NGL-EVANSTON-MAIN - THE NGL CONNECTION LLC,US
55192,AEE-AS-AEE-CORPORATION - AE&E CORP,US
55195,CIRA-DNS - CIRA Canadian Internet Registration Authority Autorit Canadienne pour les enregistrements Internet,CA
55194,BGSU - Bowling Green State University,US
55197,COREBRANDS - CORE BRANDS LLC,US
2059,RENATER_ASNBLOCK1 FR-RENATER,EU
9547,STGEORGE-AU-AP St George Bank Limited,AU
34668,ORBITAUA-AS,UA
34669,TELESYS-AS,BG
131748,IDNIC-BGP-AS-ID PT. Baswara Gema Persada,ID
131749,MEDIAINDOCYBER-AS-ID PT. Arthatama Adhiprima Persada,ID
131746,PERMANA-AS-ID PT. Medianusa Permana,ID
131747,IDNIC-ID Indonesia Network Information Center,ID
131744,IDNIC-CYBERDC-AS-ID PT. MEDIA NUSANTARA GLOBAL DATA,ID
131745,IDNIC-CYBERTECHTONIC-AS-ID PT. Cybertechtonic Pratama,ID
131742,IDNIC-ID Indonesia Network Information Center,ID
131743,IDNIC-GBA-AS-ID PT GNET BIARO AKSES,ID
131740,SMARTMEDIA-AS-ID PT Smart Media Pratama,ID
131741,IDNIC-LKPP-AS-ID Lembaga Kebijakan Pengadaan Barang/Jasa Pemerintah,ID
35391,HAUNI-AS,DE
35390,MASYUK-AS,UA
35393,EURO-WEB-AS,FR
35392,VOLTAIRE,IL
35395,GE-CIX-AS,DE
35394,CABLEWORLD-AS,ES
50011,STREAM-TGL-AS,RU
35396,KTGR-AS Kantonale Verwaltung Graubuenden,CH
35399,ITIO-AS,GB
2058,RENATER_ASNBLOCK1 FR-RENATER,EU
50019,IVOCOM,BG
50018,FLOWMAILER,NL
6489,"INOW-AS - Network Solutions, Inc. (INOW-DOM)",US
8266,NEXUSTEL,GB
6660,CWASIA,GB
61453,TELEMEDIA ARGENTINA S.A.,AR
61452,Restel S.A.,AR
61451,WAVENET S.A.,AR
61450,FUNDACION UNIVERSIDAD DEL NORTE,CO
61457,Votre Passion S.A.S,CO
61456,COOPERATIVA TRES LIMITES LTDA,AR
61306,LITRES-AS,RU
61454,ITELSEK S.A.S.,CO
54481,CHESCO204108252 - County of Chester,US
6666,HEADLIGHT-INTERN Postfach 53,DE
61459,Payroll S.A,CL
61458,GOBIERNO AUTÓNOMO MUNICIPAL DE LA PAZ,BO
6667,EUNET-FINLAND,FI
131298,NXG32B-AS-AP Nextgen Networks,AU
131299,TNPL-AS-AP tornado net private limited,IN
6664,ASN-IBSBKBONE INTERBUSINESS NET,IT
6483,"DIGEX-AS3 - Digital Express Group, Inc.",US
131290,RACWA-AS-AP RACWA Holdings Pty Ltd,AU
131291,LANWORXLIMITED-AS-AP LANWorx Limited,NZ
131292,HCSPL-AS-AP Hub Computing Services Pty Ltd,AU
131293,TOT-LLI-AS-AP TOT Public Company Limited,TH
131294,ANMM-AU 2 Murray Street,AU
131295,EMMPL-AS-AP Employers Mutual Management Pty Ltd,AU
131296,REXNETWORKS-AS-AP REXNETWORKS LIMITED,NZ
131297,TOM-AS-AP DGCHost.Net,MY
393263,ULTRA-MOBILE - BA Telecom,US
6568,Entel S.A. - EntelNet,BO
59295,AFGHANTELECOM-AF Afghan Telecom,AF
393262,BRES-700 - Block Real Estate Services,US
6486,NEWREACH - NewReach Communications,US
48297,DOORHAN,RU
37231,RSAWEB,ZA
6487,"Servicios Innovadores de Comunicación y Entretenimiento, S.A.",GT
28106,BANCO PENTA,CL
28107,UNIVERSIDAD NACIONAL DE SAN JUAN,AR
24658,IVC-AS,RU
24659,VESSO-BEL,BY
28102,Banco Azteca Peru,PE
28103,TEISA,PY
197289,HELMES-AS,EE
197288,STOFANET,DK
197287,DONSATTV-AS,UA
197286,-Reserved AS-,ZZ
197285,SOFTNET-PL-AS,PL
197284,PANTELSK,SK
197283,VIVEOLE-AS,FR
197282,WGMAST,GB
24654,RETELECOM,ES
197280,VTS-AS,RU
22760,"ECNMEDIA - Entertainment Communications Network, Inc.",US
22761,"CORSAIR-COMPONENTS - Corsair Components, Inc.",US
22762,"OFIDEN - OppenheimerFunds, Inc.",US
22763,"BGP-DUCKS-INC - DUCKS UNLIMITED, INC.",US
22764,"FLUOR-CORP - Fluor Enterprises, Inc.",US
22765,NELSONVILLE-TVCABLE - Nelsonville TV Cable Inc,US
22766,TVOASN - The Ontario Educational Communications Authority,CA
22767,AS22767 - National Aeronautics and Space Administration,US
22768,SYNERGYBROADBAND-MI-02 - SYNERGY BROADBAND,US
22769,"FONES-WEST-ISP - FONES WEST DIGITAL SYSTEMS, INC",US
38958,AGATPLUS-AS,RU
38959,RLNK-AS,RU
35535,VPB-AS,LI
35534,ARTCLUB-AS,MD
35537,ACATEL-AS,RU
35531,"RU-USI-KURGAN Biggest ISP of Kurgan region, Russia",RU
35530,PROLINE,UA
35533,SEVSKY-RU,UA
35532,MOTOROLASOLUTIONS-IL,IL
35539,"INFOLINK-T-AS Moscow, Russia",RU
35538,PROVIDERPL-AS,PL
63257,PRECYSE - PRECYSE SOLUTIONS LLC,US
31858,MWNA-ASN - MARSHALL WACE NORTH AMERICA L.P.,US
31859,ANGELINA-COUNTY - ANGELINA COUNTY,US
64573,-Private Use AS-,ZZ
63256,CETROM - Cetrom,US
31852,-Reserved AS-,ZZ
31853,"EMS-AS - Express Messenger Systems, Inc.",US
31850,"AWECOMM - Awecomm Technologies, LLC",US
31851,UNITELECOM - Uni-Telecom,CA
31856,CABS,ZW
31857,PRIORITY-TERABIT - Ptera Inc.,US
31854,SAFETY-NATIONAL-CASUALTY-CORPORATION - Safety National Casualty Corporation,US
31855,HPES - Hewlett-Packard Company,US
32620,NEKO - NEKO International Computers Inc.,US
32621,"TCV-511 - Twin City VoIP, Inc.",US
32622,"TWRS-PW - Towerstream I, Inc.",US
32623,"TWRS-PW - Towerstream I, Inc.",US
32624,WESTEXCONNECTHQ - TELSTAR1 INTERNET SERVICES,US
32625,"OFFSITE-1 - OFFSITE, LLC",US
32626,HOUSTON-AREA-LIBRARY-AUTOMATED-NETWORK-HALAN - Houston Area Library Automated Network ( HALAN ),US
32627,BIDS-TRADING - BIDS Trading L.P.,US
32628,WPOZ - Z 88.3 FM,US
32629,CITY-OF-CHARLOTTE-ASN - City of Charlotte,US
51768,SDAINFORMATIK,CH
51769,ELWICO,PL
38482,BIZNET2-AS-ID Biznet ISP,ID
19515,ORICOM-QUEBEC1 - Oricom Internet,CA
38480,CSA-AS-AP Computer Systems Australia ASN,AU
38481,JPMORGAN-TRANSIT-AS-SG-AP JPMORGAN Singapore,SG
38486,MTRC-AS-HK-AP MTR Corporation Limited,HK
38487,BLUEPOWER-AS-AP Bluepower AS MSP Australia,AU
38484,VIRGIN-BROADBAND-AS-AP Virgin Broadband Australian,AU
16326,SMALS-MVM,BE
38488,TELECARD-PAKISTAN-AS-AP Telecard Limited,PK
38489,DBSVO-AS-AP DBS Vickers Securities Online (Singapore) PTE LTD,SG
63992,DSAU-AS-AP DSAU Pty Ltd,AU
56758,OKSTEL-AS,RU
56759,HAMKORTV-AS,UZ
29350,IRPOST-QOM,IR
8263,PORTAL,RU
16324,"DANTELECOM-AS Rivne, Ukraine",UA
4558,"EP0-BLK-ASNBLOCK-8 - Almond Oil Process, LLC.",KN
29351,STO-NETWORK-HG formaer zonepro france,FR
4556,"EP0-BLK-ASNBLOCK-6 - Almond Oil Process, LLC.",KN
19511,"ELECTROLUX-NA - Electrolux Home Products, Inc.",US
4554,"EP0-BLK-ASNBLOCK-4 - Almond Oil Process, LLC.",KN
4555,EP0-BLK-ASNBLOCK-5 - RA-NAP,US
4552,"EP0-BLK-ASNBLOCK-2 - Almond Oil Process, LLC.",KN
4553,MERIT-AS-29 - Merit Network Inc.,US
4550,COGENT-4550 - Cogent Communications,US
19510,HUM-19510 - HUMANA,US
6921,"ARACHNITEC - Arachnitec, INC.",US
29353,TITAN,GR
16321,AICONET-AS,RU
56494,ETISALCOM-CORP,BH
29354,PCE-NET-ASN,DE
16320,ENIAC-TECH-AS,IR
54704,RCU - Royal Credit Union,US
29355,KCELL-AS,KZ
135531,GIC-AS-AP Global Integrated Communications Pte Ltd,SG
135530,ACRONIS-AS-AP Acronis Asia Pte. Ltd,SG
135533,APNICTRAINING-AS135533 ASN for APNICTRAINING LAB - AS135533,AU
135532,NJV-AS-AP NJ VENTURES PTY LTD,AU
135535,APNICTRAINING-AS135535 ASN for APNICTRAINING LAB - AS135535,AU
135534,APNICTRAINING-AS135534 ASN for APNICTRAINING LAB - AS135534,AU
135537,APNICTRAINING-AS135537 ASN for APNICTRAINING LAB - AS135537,AU
135536,APNICTRAINING-AS135536 ASN for APNICTRAINING LAB - AS135536,AU
135539,APNICTRAINING-AS135539 ASN for APNICTRAINING LAB - AS135539,AU
135538,APNICTRAINING-AS135538 ASN for APNICTRAINING LAB - AS135538,AU
29357,WATANIYATELECOM-AS,KW
27309,"TCC - The Computer Company, Inc.",US
27308,"INTELEMAGE - Intelemage, LLC",US
203683,AS-CFM,FR
203682,SPAREBANK1,NO
203681,BONAR-NETWORK,NL
203680,BNRU-AS,RU
203687,HINET-AS,PL
203686,SYSTEMHOSTING-AS,DK
203685,SGK-AS,PL
134669,TOMATOWEB-AS-AP Tomato Web (Pvt) Limited,BD
134666,VIRTWIRE-AS-AP VirtWire Global,AU
134667,APPTIOPTYLTD-AS-AP APPTIO PTY LTD,AU
203689,METLIFE_SERVICES-ASN,PL
134665,PMTL-AS-AP PROFIT MAKING TRADING LIMITED,HK
134662,DELORA-AS-AP PT Delora Hosting Media,ID
134663,NEUROTENPTELTD-AS-AP NeuroTEN Pte Ltd,SG
134660,IDNIC-PEMKOTBATU-AS-ID Badan Pengelola Keuangan dan Aset Daerah Kota Batu,ID
134661,IDNIC-SIF-AS-ID SHINHAN INDO FINANCE,ID
25233,AWALNET-ASN,SA
25232,VZD,LV
25231,RU-NSO-CIT,RU
8865,ASN-BIAMAN-EDU MSK BIAMAN,PL
25237,NV-PORT-AS,IL
25236,HOMEUA-AS Kiev,UA
25235,KRICHEVSKY-ORG,UA
25234,GLOBE-AS http://www.active24.cz/,CZ
62996,TAJBOS - Taj Boston,US
25239,IRPOST-HAMEDAN,IR
25238,"MONETA-CZ MONETA Money Bank, a.s.",CZ
59177,POWERGRID-AS Power Grid Corporation of India Limited,IN
56387,PIP-AS,RU
54694,FRHG-INET - The Fremont-Rideout Health Group,US
8860,DIRBG-AS,BG
8861,TEMP-RELUVA,NL
50425,TVS-AS,RU
998,GONET-ASN-17 - GONET,CA
54699,-Reserved AS-,ZZ
200488,TGM,GE
54698,ALTUM-CAPITAL-MANAGEMENT-LLC - Altum Capital Management LLC,US
200484,SENDINBLUE-ASN,FR
200485,NASSIRAQ,IQ
200487,FASTVPS,RU
200480,PASUBIO-TECNOLOGIA-ASN,IT
9545,HUTCHISON-PRICELINE-AS-AP HUTCHISON PRICELINE HK,AU
200482,NLBFASHION,NL
200483,MCH-AS,CH
54709,ACA-961 - AMERICAN CREDIT ACCEPTANCE,US
8360,,DE
64707,-Private Use AS-,ZZ
8853,KORSTON-AS,RU
8365,MANDA,DE
8869,SBS-AS2,TR
7987,RESERVED-IPADMIN - SAVVIS COMMUNICATIONS,US
54678,"GRMIMS - GRM Information Management Services, LLC",US
54708,-Reserved AS-,ZZ
8367,SHIYAN-AS,RU
41375,SNT-AS,UA
394728,CRESTVIEW - Crestview Cable Communications,US
61365,-Reserved AS-,ZZ
33179,UDP - UDP Inc.,US
33178,"CSINET - Cable Services, Inc.",US
60035,ESGOB-DEVELOPMENT,GB
9002,RETN-AS,UA
61364,AMBE-AL-AS,AL
33173,MYGN-US - Myriad Genetics Incorporated,US
33172,MERIDIAN-LEASING-CORPORATION - Meridian Leasing Corporation,US
33171,-Reserved AS-,ZZ
33170,MORGAN-STATE-UNIVERSITY - Morgan State University,US
33177,KALEI-2-AS - Kaleida Health,US
33176,DTCCAAS - DTC Cable,US
33175,SCCB-ASN - Bank of North Carolina,US
33174,"NEXXLINX - CustomerLinx of North Carolina, Inc.",US
30488,"SPRINGS - Springs Industries, Inc.",US
30489,"MKPCAP - MKP Capital Management, LLC",US
30482,"PCAP-BOSTON - Parthenon Capital, LLC",US
30483,"TEXAS-GAS-TRANSMISSION - TEXAS GAS TRANSMISSION, LLC",US
30480,TIP2 - Turner Investment Partners,US
30481,CITIZENS-ISP - Citizens Internet Service,US
30486,EZESOFT - Eze Castle Software LLC,US
30487,-Reserved AS-,ZZ
30484,"PAHOUSEGOP - Pennsylvania House of Representatives, Republican IT Services",US
30485,-Reserved AS-,ZZ
7009,QDECK-MDR - Quarterdeck Corp.,US
7008,TIBA-AS - The Internet Business Association,US
6876,TENET-AS,UA
61363,PI-WORKS-AS GOSB Teknopark 1 Uretim 2 Kisim,TR
7001,-Reserved AS-,ZZ
7000,"ISPIX - Globel Net, Inc.",US
7003,VIRTUALENTERPRISES-AS - Advanced Systems Group,US
61362,MASHHAD-MUNICIPALITY-ITC,IR
7005,InterServer SA,AR
7004,CTC Transmisiones Regionales S.A.,CL
7007,FLIX - FL Internet Exchange,US
7006,CYBERNEX - Cybernex Inc.,US
18682,-Reserved AS-,ZZ
18683,"MWFN - Midwest Fiber Networks, LLC",US
18680,"AKAMAI-AS - Akamai Technologies, Inc.",US
18681,CONSTELLATION-ENERGY - Exelon Corporation,US
18686,INCO-AS-1 - INCOGNITO SOFTWARE INC.,CA
18687,MPOWER-2 - MPOWER COMMUNICATIONS CORP.,US
18684,"WCM-ASN - Westfield Capital Management Company, LLC",US
18685,BIR-2-ASN - Bacharach Institute for Rehabilitation,US
33289,"BROADVOICE-TOY - Broadvoice, Inc.",US
33288,"LIQUIDPOINT-LLC - LiquidPoint, LLC",US
18688,IPG - Infinite Potential Group,CA
18689,GWYNN-GROUP-INC - Gwynn Group Inc.,US
62995,"NID-US-CT - Neopost USA, Inc.",US
41379,NTA-AS,GB
41424,LDZNET,LV
41426,SAUDIDATASTC-AS,SA
41427,MARC-NET_AS,SI
41420,XENTECH http://www.xentech.net,NL
41421,AS-SNT ul. Chmielna 132/134,PL
41422,CCLUB-AS CCLUB-AS,UA
41423,ASNEWNET,LB
41428,BINBANK-AS Moscow Russia,RU
41429,MGI-RO-AS Egypt,RO
740,AFCONC-BLOCK2-AS - 754th Electronic Systems Group,US
741,AFCONC-BLOCK2-AS - 754th Electronic Systems Group,US
61668,Mr. Ynet Network Informatica Ltda,BR
42964,SIGMANET-HU-AS,HU
744,AFCONC-BLOCK2-AS - 754th Electronic Systems Group,US
745,AFCONC-BLOCK2-AS - 754th Electronic Systems Group,US
746,AFCONC-BLOCK2-AS - 754th Electronic Systems Group,US
747,"DNIC-AS-00747 - Headquarters, USAISC",US
748,DNIC-AS-00748 - DoD Network Information Center,US
749,DNIC-AS-00749 - DoD Network Information Center,US
202228,NETSERVICE-AS,PL
202229,BRUGG-AS,CH
202222,BOOSTY,GB
202223,ITSOLUTION-AS,GE
202220,OBSLUGAPC-AS,PL
202221,LAILIO,LV
202226,ALMA-PL,PL
202224,ASBOOTIS,SK
202225,LAYER7-AS,BE
47862,ANKABUT,AE
47863,SDSK,NL
47860,-Reserved AS-,ZZ
47861,DIGILEUVEN,BE
47866,IBROWSE,FR
47867,SSE,SK
47864,AVIANET-UZ-AS,UZ
47865,LIBERTYSIG-ASN,TR
47868,SUPRO-AS AS SUPRO-NET,CZ
47869,NETROUTING-AS,NL
64637,-Private Use AS-,ZZ
203005,AS31732,DE
59224,CHINANET-ZHEJIANG-NINGBO-MAN CHINANET Zhejiang province Ningbo MAN network,CN
43904,ROSITE-SOLUTIONS-SRL,RO
395552,"HC-ASN - The HC Companies, Inc.",US
40489,ALMOCORP - ALMO Corporation,US
40488,NII-RICHFIELD - National Interstate Insurance Company,US
5704,"CARIBE-NET - Caribbean Internet Service, Corp.",US
40485,SSB - SANDY SPRING BANK,US
40484,510SG - 510 Software Group,US
40487,INFUSION-SOFTWARE-AS - Infusion Software,US
40486,CCLA-1 - College Center for Library Automation,US
40481,G3-ASN-1 - G3 Group,US
40480,WINEWAREHOUSE - Wine Warehouse,US
40483,-Reserved AS-,ZZ
40482,STHI-AS - Secure Technology Hawaii,US
14567,SPRINGS - Springs Hosting,US
14566,AS14566 - Xerox Business Services LLC,US
14565,-Reserved AS-,ZZ
14564,AS-2515 - Alpine Funds,US
14563,"DATAGRAM-PACIFIC - Datagram, Inc.",US
18023,KMU-AS-KR Korea Maritime and Ocean University,KR
18020,ANCHORSYSTEMS-AP Anchor Systems Pty Ltd,AU
18021,"UNINET-AS-AP Unisys NZ, IT Outsourcer",NZ
64434,IRANICASERVER,IR
33829,RADCOM,RO
33828,IPTOX-AS,DE
14569,-Reserved AS-,ZZ
18029,HIT-AS-KR Daejeon Helath Sciences College,KR
38107,CDNETWORKS-AS-KR CDNetworks,KR
38106,"SECUREIDC-AS-KR Korea Security Technology Co., Ltd.",KR
38105,SCH-AS-KR SOON CHUN HYANG UNIVERSITY,KR
38104,HYEJEON-AS-KR hyejeon,KR
38103,QRIXNETKS-AS-KR QRIXNETKS,KR
38102,SCOURTFAMILYDR SCOURTFAMILY,KR
38101,YEONGIDIGITAL-AS-KR Yeon Gi Digital Network,KR
38100,"INICIS-AS-KR INICIS Co., Ltd",KR
7746,"APMTECH - APM Technologies, Inc.",US
38109,TCNINTERNET-AS-KR TCNINTERNET,KR
38108,NEX-AS-KR NEXINNO,KR
30730,ZE-WROCLAW-AS,PL
30731,MAZUR-AS,PL
30732,ASP,PL
30733,GLOBUS-AS,RU
30734,METISBILG-AS,TR
30735,AGROUNION-AS,UA
30736,EASYSPEEDY-AS,DK
30737,SAFETY-AS,NO
30738,NETART-AS,CZ
30739,LENZING-AS,AT
31463,FOURD-AS,GB
31462,ABSOLUTBANK-AS,RU
31461,MORAVIA-IT-AS,CZ
31460,UNIKAL,BG
31467,ARCASGR-AS,IT
31466,LANTAN-CS-AS,RU
3135,MITC - Maryland Information Technology Center,US
46374,"ICNET - Ideal Concepts, Inc.",US
394258,AS-WCASD-1 - West Chester Area School District,US
31469,GOLSI-AS,UA
31468,AVTOZAZ-AS CLOSED JOINT STOCK COMPANY WITH FOREIGN INVESTMENT AVTOZAZ,UA
46377,TRUTEL-IX-VOX - Trutel Inc.,CA
11308,RGII - The Rockefeller Group,US
132157,"TNET-CO-LTD 10F., No.78, Sec. 2, Chongxin Rd., Sanchong Dist.",TW
132154,CHINATELECOM-SHANDONG-JINAN-MAN Jinan,CN
132155,OBTRIX-AS-AP Obtrix LTD,NZ
132152,PERSISTENTNET-IN Persistent System Ltd,IN
132153,"CT-SHANXI-MAN-2 No.3,Shu-Ma Road",CN
132150,VALUE-TECH-IN ValueLabs Technologies,IN
132151,REVENUEMED-IN RevenueMed India Pvt. Ltd,IN
11300,GLOBECOMM-11300 - Globecomm Services Maryland LLC,US
11301,TRIJITNET-US - TRIJIT CORPORATION,US
11302,GTECH - GTECH Corporation,US
11303,"DATARETURN - MCI Communications Services, Inc. d/b/a Verizon Business",US
11304,"BMH-ASN - Blount Memorial Hospital, Inc.",US
11305,P1DH-1-ASN - Peer 1 Dedicated Hosting,US
132158,AUSTRALIAN-SYNCHROTRON-AS-AP Australian Synchrotron,AU
132159,ZETANETWORKS-AS-AP Asif Rezwan t/a Zeta Networks,BD
43727,KVANT-TELECOM,RU
7838,USAA - USAA,US
46373,CONCENTUSNET - Concentus.net,US
9718,KORDIA-AU-AS-AP Kordia Solutions Australia,AU
9543,WESTNET-AS-AP Westnet Internet Services,AU
46372,MPS-AS - Mercury Payment Systems,US
57730,ASPAGERCOM,RU
5746,CELESTAR-ASN - Celestar,US
14189,WITT-KIEFFER - Witt-Kieffer,US
6736,"IRANET-IPM Tehran, Iran",IR
14188,ASHLANDFIBERNETWORK - Ashland Fiber Network,US
203000,SETAK1,IR
64926,-Private Use AS-,ZZ
47138,PLANINTERNET-FRA,DE
47139,INDIGO-TAJIKISTAN-AS,RU
61489,SISTEMAS EDENIA INTERNACIONAL S.A.,CR
47134,ECZ-NET,TR
47135,MER-AND-CO-LTD,IL
47136,GGNET,IT
47137,CHAMP-CARGOSYSTEMS-AS,LU
47130,NEWS-AS,GB
47131,PH,CZ
47132,BECAR,RU
47133,PROSERVIS-AS,RU
15216,HOSTWAY - Hostway Corporation,US
15217,HPES-AUTOMATED-OPERATIONS-AOPS - Hewlett-Packard Company,US
15214,-Reserved AS-,ZZ
15215,"FARMERS-NETWORK - Farmers Group, Inc.",US
15212,19061 - C Spire,US
15213,THIGNET - Tower Hill Insurance Group,US
15210,NNEX-ASN - Northern Net Exposure,US
15211,"SQUARE - Square, Inc.",US
37189,YoAfrica3,ZW
15218,ASN-CXA-OK-15218-CBS - Cox Communications Inc.,US
15219,"AS-15219 - ANPI, LLC",US
39276,BLUESCREEN-AS,RO
37186,NAPAFRICA,ZA
39274,CLAL-INSURANCE,IL
39275,BYBLOS,LB
39272,-Reserved AS-,ZZ
39273,KALAAM-TELECOM-BAHRAIN,BH
39270,DIGITALRIVER-IE-ASN01,IE
37187,SKYBAND,MW
14183,UALR-ASN - University of Arkansas at Little Rock,US
6874,PSTU-AS,RU
39279,CTS-MD,MD
63045,"TERADATACLOUDLASVEGAS - Teradata Operations, Inc.",US
37185,ISAT-Africa-Zambia,ZM
203002,KUBAN-AS,RU
30298,COG-SEOVEC-ISP - COG-SEOVEC,US
37182,TERNET,TZ
37183,UTANDE,ZW
200817,BERYTECH-AS,LB
200816,PKA,IR
200815,RENTACLOUDSU,RU
16548,EAST-PENN-MANUFACTURING - East Penn Manufacturing,US
200813,CSIGE,IT
200812,SYSTELT,RU
200811,TLM,ES
200810,CONECTA3,ES
16543,GATEWEST-AS - Gate West Communications Inc.,CA
16542,MGIC - Mortgage Gauranty Insurance Corp,US
16541,"ERICKSON-AS - Erickson Retirement Communities, LLC",US
16540,"BLUEROOSTER-ASN - Blue Rooster Telecom, Inc.",US
16546,VNU-USA - VNU USA,US
16545,"OSSDS - OSSDS, LLC",US
16544,"CHANNING-BETE - Channing Bete Company, Inc.",US
264561,ASSUNET LTDA - ME,BR
12659,BBNWKSCORE Tekniikantie 12,FI
12658,DXNET-AS,GB
12653,KBIHELLAS,GR
12651,IPWORLDCOM Switzerland,CH
12650,ILSOLE24ORE Gruppo 24 ORE,IT
12657,BAYCIX Schillerstr. 2,DE
12656,TA-GRX-I-AT GRX-Interchange AS,AT
12655,AS12655,DE
12654,RIPE-NCC-RIS-AS Reseaux IP Europeens Network Coordination Centre (RIPE NCC),EU
7,UK Defence Research Agency,GB
394252,CC-ASN - Clear Creek ISD,US
9540,LINUX-AS-AP Nasir Uddin Pavel t/a Linux Pathshala,BD
19847,NHA,ZA
16890,"EDI-ASN1 - Executive Director, Inc.",US
16893,TZOO - Travelzoo Inc.,US
19844,GORACK - GoRack LLC,US
16895,SAN-BRUNO-CABLE - San Bruno Cable,US
19842,"COLOSSEUM-ONL - Colosseum Online, Inc.",CA
19841,"THESEAM-COM - The Seam, L.L.C.",US
19840,"OAKTREECAP - Oaktree Capital Management, LLC",US
16899,"SNDCOFFEE-PUBLIC-IPBLOCK - S&D Coffee, Inc.",US
16898,"LOG-NET - LOG-NET, INC.",US
63628,"HUAXIAUNIPOWER Huaxia Unipower Network Co.,Ltd",CN
63629,"AUTOHOME Beijing Autohome imformation technology Co.,Ltd",CN
19849,ARBITRON - THE NIELSEN COMPANY (US) LLC,US
19848,EMERGIS-AS-2 - Emergis Inc.,CA
21059,BKG-AS,DE
21058,ASN-DIGITALTELCO,IT
21053,BOSCH-REXROTH-AS Germany,DE
21051,NIVAL-AS,RU
21050,FAST-TELCO,KW
21057,OVERON-SPAIN-AS Ciudad de la Imagen - Madrid,ES
21056,ASN-WELCOMEITALIA,IT
63827,ECONDELIGHT PT Econdelight,ID
21054,RBSG-UK-AS Edinburgh,GB
263973,Silmar Zamboni Bertoncheli & CIA. LTDA.,BR
9940,LDN-AS-AP LINKdotNET Telecom Limited,PK
263972,Do Vale Serviços Técnicos Ltda,BR
263971,FaleMais Comunicações LTDA,BR
263970,Strike Net Provedor de Acesso a Internet,BR
263977,Wifi Point Provedor de Internet Banda Larga ME LTD,BR
263976,InfoVision Telecom,BR
135276,KINBOKOI-AS-AP SHAKHAWAT SHAHNEWAZ t/a KINBOKOI,BD
135277,FGSB-AS-AP Freshtel Group SDN BHD,MY
135274,LERNET-AS-AP National Academic and Research Network for Laos,LA
135275,EVERLIGHTRADIOLOGY-AS-AP EVERLIGHT RADIOLOGY LIMITED,AU
135272,ARIDENW-AS-AP ARIDE OCEAN INFOWAY PRIVATE LIMITED,IN
135273,NTCASIA-AS-AP NTC ASIA LIMITED,HK
135270,NASDAQOMX-AS-AP NasdaqOMX,SE
135271,GLOBTELGROUP-AS-AP APNIC Network,US
49679,MEGAMARKET-AS,RU
49678,SECURUS-NETWORKS,CH
63192,BRIGGSFREEMANREALTY - Briggs Freeman Sotheby's International Realty,US
263974,HELIO DE A. MORAIS -ME,BR
63194,"CRASH - Crashlytics, Inc",US
63195,THUNDERCLOUD-ENTERPRISE - Thundercloud Enterprise,US
135278,HBO-AS-AP HOME BOX OFFICE (SINGAPORE) PTE LTD,SG
135279,"LIMOBUS-AS-AP Limobus Co., Ltd.",TH
263979,CYBERNETRS LTDA - ME,BR
393915,AUDIENCESCIENCE1 - AudienceScience Inc.,US
393914,INVITAE-01 - Invitae Corp,US
393917,CVE - Cache Valley Electric Company,US
263978,ZANI & ZANI IBIRAREMA LTDA - ME,BR
393911,"SAVECOM - Savecom Telecom, Inc",US
393910,KS-ASUS-1 - Kaye Scholer LLP,US
393913,THEREALREAL - The RealReal Inc.,US
393912,BEMIS-PUBAS1 - Bemis,US
41855,OSSRU-AS,RU
41854,NLINK-AS,UA
41857,CONVERGIN-ISRAEL-LTD,IL
41856,BITA,IR
393919,DR - BIDS Trading L.P.,US
393918,BARNSTABLECOUNTY - Barnstable County,US
41853,NTCOM-AS,RU
41852,EXPERTNET-AS AS5483 - HTC-AS (Magyar Telekom Plc.),RO
53131,GB Informática Ltda,BR
